Epoch,Ep_Reward,Ep_Adv_Reward,CM_Reward,CM_Adv_Reward
0.0,0.936840424487082,-1.099943536147489,0.936840424487082,-1.099943536147489
1.0,0.5915121146775503,-0.5642088741244586,0.7641762695823162,-0.8320762051359738
2.0,-0.6907273254126318,-1.3601863610580969,0.2792084045840002,-1.0081129237766815
3.0,1.5010587727812013,-1.352139124851464,0.5846709966333005,-1.0941194740453772
4.0,2.0018114309438104,-2.5069722374294323,0.8680990834954023,-1.3766900267221882
5.0,-1.6784877312811641,-1.0987459813987495,0.44366794769930795,-1.3303660191682818
6.0,0.13924900609122637,-0.15885395214392736,0.400179527469582,-1.1630071524505168
7.0,-0.3294972348004013,-0.9181582911680338,0.30896993218583413,-1.1324010447902064
8.0,1.3316032010940813,-2.2271783013027675,0.4225958509534171,-1.254042962180491
9.0,1.5094426888910948,-1.3132896564782013,0.531280534747185,-1.259967631610262
10.0,-0.5639882249378392,-1.4323688704061397,0.43171064750309185,-1.2756404715007965
11.0,0.38317328345526525,-1.4464378895208028,0.427665867165773,-1.2898735896691302
12.0,-0.7243484337837116,-1.7807931726470878,0.33904938247735106,-1.3276366345135886
13.0,0.024417823103180414,-1.228768074448884,0.3165756996649103,-1.3205745945089669
14.0,0.37257611067950624,-0.8865381727782422,0.32030906039921664,-1.2916388330602517
15.0,0.450252516587355,-1.2714076959813312,0.32843052641097537,-1.2903743869928193
16.0,1.1041043149668512,-0.7601219204497538,0.3740583963260269,-1.2591830654314626
17.0,0.7173629552647447,-2.461046621233713,0.3931308718226223,-1.325953262976032
18.0,0.5350402752731727,-0.8443424607295391,0.4005997877937039,-1.3006053260156902
19.0,1.8286198099051862,-1.4968867474416054,0.47200078889927805,-1.3104193970869862
20.0,0.05961073210799883,-2.2260157370105977,0.45236316714731234,-1.3540192227976344
21.0,-0.9445790722980839,-0.06922908307439356,0.3888657926270671,-1.2956196709920325
22.0,0.5455299283398947,-1.154102031928203,0.39567727678849435,-1.2894667301631704
23.0,0.9668329975689149,-1.107208856354371,0.4194754318210119,-1.2818726520878034
24.0,1.7173565265916126,-3.561390166498593,0.47139067561183595,-1.373053352664235
25.0,1.010932843787886,-1.1285001146336642,0.49214229746476096,-1.3636474588938285
26.0,0.13580554931117117,-3.4550401497198875,0.47894464012573906,-1.4411064474429418
27.0,-0.15101675085082622,-0.22044130579415,0.4564460190194332,-1.3975112638126277
28.0,1.4782294438314412,-1.716114651626595,0.4916799302198473,-1.4084975875303507
29.0,3.163056004842774,-2.755795459517123,0.5807257993739448,-1.4534075165965765
30.0,-0.39495189371631234,-1.0778507499734133,0.5492523254032914,-1.4412927821893777
31.0,0.58058219440998,-0.5883506719437448,0.5502313838097503,-1.4146383412442018
32.0,-0.5997994085708211,-1.3552166034959956,0.5153819658588239,-1.4128376825245592
33.0,-0.8496179347372423,-0.09095003723465794,0.47523490995893963,-1.3739586341336798
34.0,0.27971025387647486,-0.938288723599825,0.4696484912137263,-1.361510922404141
35.0,-0.49168902529073377,-0.28320448373224966,0.44294467131082466,-1.3315579657743664
36.0,-1.6996587770662064,-0.320431569751858,0.3850364700033373,-1.3042302253413256
37.0,-0.03579127901350443,-0.49421306422645556,0.37396205555552564,-1.2829139842593553
38.0,-0.12687561539624426,-1.0976429854073917,0.3611200639926598,-1.2781634458272537
39.0,1.1129591975519468,-3.73917412820486,0.379916042331642,-1.3396887128866937
40.0,1.3496770808385894,-1.2618819042393699,0.4035687505879091,-1.337790985846515
41.0,-0.3776783320448236,-2.521733668715298,0.38496762957284403,-1.3659800973433907
42.0,0.7560159865665419,-2.3594701926004746,0.39359666113083697,-1.389084518163323
43.0,1.6603148306247566,-2.2304405244313923,0.422385710437517,-1.4082062455785065
44.0,1.9572480952483913,-1.1148326983127348,0.4564937634333142,-1.4016868334170447
45.0,0.6988880178590435,-1.0652830884900828,0.46176320374691704,-1.394373708527328
46.0,1.9444612042651181,-4.273075598368734,0.4933099697153894,-1.4556226849069325
47.0,1.6878171986002843,-2.3495454773899707,0.5181955369838246,-1.4742460764169956
48.0,0.4331286187720744,-0.5465350907281125,0.5164594774284827,-1.4553131991580388
49.0,0.29042216515310804,-1.0710441350681348,0.5119387311829753,-1.4476278178762407
50.0,1.7134817641570135,-3.321976258386915,0.5354983984961916,-1.4843797480823324
51.0,1.214102626798907,-1.054997011189611,0.5485484798097054,-1.4761223877574723
52.0,1.0465204711067448,-0.6403707226353086,0.5579441777587062,-1.4603534884155447
53.0,0.8652476355028882,-1.8928079335733827,0.5636349825317466,-1.4683619040666158
54.0,0.28994544231128083,-1.544898460892683,0.5586588090731928,-1.4697534778270898
55.0,0.4760429831902935,-1.2852274352483517,0.557183526468141,-1.4664583699238982
56.0,0.08401983485882791,-1.450422481452642,0.5488824090714863,-1.4661770385472095
57.0,1.69228412201479,-2.59895032006093,0.5685962317084399,-1.4857076123664117
58.0,0.8942106402496535,-1.4691388222876238,0.5741151199887994,-1.4854267854159238
59.0,1.5602388719536027,-1.5720816282646148,0.5905505158548794,-1.4868710327967352
60.0,-0.3639911305537695,-2.1302776423109115,0.5749022921432622,-1.4974186821330333
61.0,-0.019504239761754416,-1.5361783030031322,0.565315090015762,-1.4980438373083573
62.0,-0.5210996935699725,-1.1080465827306822,0.5480704109112265,-1.4918534046960132
63.0,-0.5579738071995408,-0.9443169812803538,0.5307884700032458,-1.4832981480801437
64.0,-0.24649848798766527,-1.9870529090351594,0.5188302091110779,-1.4910482213256055
65.0,-0.036507800863373685,-0.11734321428318334,0.5104159968387377,-1.4702345090976898
66.0,-1.864168107315486,-0.3164961802339081,0.4749744430453911,-1.4530145340400216
67.0,-0.9294259534444254,-1.2222955213535716,0.45432149603818794,-1.449621607382868
68.0,1.110619788632806,-1.2604833798276527,0.46383306549608094,-1.4468804736501837
69.0,-1.0730709646959806,-0.1308050425425266,0.4418772936361944,-1.4280793960629314
70.0,0.9393740322070148,-2.332830172590713,0.44888428995409324,-1.4408223647464213
71.0,-0.6467005073575688,-0.1866071410482903,0.43366783443587564,-1.423402708861725
72.0,-1.6156953183485923,-0.6951968937005436,0.4055943665895131,-1.4134272867362292
73.0,-1.18323092857245,-0.0657858368148159,0.3841237544927298,-1.395215915791345
74.0,1.0206111805673306,-1.490700397225279,0.3926102535070578,-1.3964890422104643
75.0,0.07173566680374019,-0.010246388575916643,0.38838821947148783,-1.3782490072942204
76.0,1.1314267364860824,-1.2239789601966165,0.39803807034180727,-1.3762455001890568
77.0,-0.4999424773389596,-0.26379876360385446,0.38652549921769486,-1.3619833625405284
78.0,1.8962713814241254,-3.485095537325983,0.4056362065873965,-1.3888582001960406
79.0,-0.4022787350457145,-0.0573774731983863,0.3955372698169827,-1.3722146911085698
80.0,-0.8428841149253272,-0.15785807412116576,0.38024811691892946,-1.3572226341087252
81.0,1.0402191953200361,-1.9933100073455163,0.3882965447043088,-1.3649797971969788
82.0,0.7683122818555179,-0.8964274464793995,0.3928750475615522,-1.3593345881521885
83.0,0.8761261468028301,-1.2423771435731241,0.3986280368382341,-1.3579422376214854
84.0,-1.8869847387399374,-0.018435805718858188,0.3717384747726086,-1.342183338422631
85.0,-1.9225768240328795,-0.04733449139856879,0.3450603899027773,-1.3271269564804908
86.0,-1.5068206972735094,-0.43028342452237217,0.32377440039500394,-1.3168184101361446
87.0,0.09071193658324495,-2.665500041695739,0.32112596330623394,-1.332144337767504
88.0,0.3819552322546278,-1.1344571171125333,0.3218094382382384,-1.3299231330410435
89.0,0.6287669690921506,-0.36169964106928865,0.3252200774699485,-1.3191650942413573
